ConsumerId,ChoiceSetId,AlternativeIdInSet,Choice,brand_confidence,purchase_condition,package_condition,content_viewer,dispatch_time,order_method,price
164,2450,3,0,Amarillo,Contado,Impecable,Con indicador,Normal,Web,2.789
164,2451,1,0,Amarillo,3 cuotas,Impecable,Sin indicador,Día siguiente,Call Center,2.699
164,2451,2,0,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.699
164,2451,3,1,Amarillo,3 cuotas,Impecable,Con indicador,Día siguiente,Web,2.789
164,2452,1,0,Amarillo,Contado,Desgastado,Sin indicador,Normal,App,2.699
164,2452,2,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Call Center,2.699
164,2452,3,1,Blanco,3 cuotas,Impecable,Con indicador,Normal,Web,2.699
164,2453,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Normal,Web,2.789
164,2453,2,1,Naranja,Contado,Impecable,Con indicador,Normal,Call Center,2.609
164,2453,3,0,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.609
164,2454,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Express,Call Center,2.609
164,2454,2,0,Naranja,3 cuotas,Desgastado,Con indicador,Express,Web,2.789
164,2454,3,1,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Web,2.699
164,2455,1,1,Blanco,Contado,Desgastado,Con indicador,Normal,App,2.609
164,2455,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.699
164,2455,3,0,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.609
164,2456,1,0,Blanco,Contado,Desgastado,Sin indicador,Express,Web,2.609
164,2456,2,0,Blanco,3 cuotas,Impecable,Sin indicador,Normal,Web,2.789
164,2456,3,1,Naranja,3 cuotas,Desgastado,Con indicador,Express,Web,2.699
164,2457,1,1,Naranja,3 cuotas,Desgastado,Con indicador,Normal,Call Center,2.699
164,2457,2,0,Amarillo,Contado,Desgastado,Sin indicador,Normal,App,2.789
164,2457,3,0,Naranja,3 cuotas,Desgastado,Sin indicador,Express,App,2.789
164,2458,1,0,Amarillo,Contado,Impecable,Con indicador,Normal,App,2.609
164,2458,2,1,Amarillo,Contado,Impecable,Con indicador,Normal,App,2.789
164,2458,3,0,Blanco,Contado,Desgastado,Sin indicador,Express,Web,2.789
164,2459,1,0,Blanco,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.609
164,2459,2,0,Blanco,Contado,Desgastado,Con indicador,Normal,Web,2.609
164,2459,3,1,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.609
164,2460,1,0,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,App,2.699
164,2460,2,0,Naranja,Contado,Desgastado,Sin indicador,Normal,Call Center,2.609
164,2460,3,1,Naranja,3 cuotas,Desgastado,Sin indicador,Express,App,2.699
165,2461,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.609
165,2461,2,1,Naranja,3 cuotas,Impecable,Con indicador,Día siguiente,App,2.609
165,2461,3,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,App,2.609
165,2462,1,0,Naranja,Contado,Impecable,Con indicador,Día siguiente,App,2.609
165,2462,2,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,Web,2.609
165,2462,3,1,Amarillo,Contado,Desgastado,Sin indicador,Express,Call Center,2.789
165,2463,1,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Call Center,2.699
165,2463,2,0,Blanco,3 cuotas,Impecable,Sin indicador,Día siguiente,Call Center,2.699
165,2463,3,1,Amarillo,3 cuotas,Impecable,Con indicador,Express,App,2.789
165,2464,1,0,Blanco,3 cuotas,Impecable,Sin indicador,Express,Web,2.699
165,2464,2,0,Amarillo,3 cuotas,Impecable,Sin indicador,Express,Call Center,2.789
165,2464,3,1,Amarillo,Contado,Desgastado,Con indicador,Express,App,2.609
165,2465,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Normal,Call Center,2.789
165,2465,2,1,Amarillo,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.789
165,2465,3,0,Naranja,3 cuotas,Impecable,Con indicador,Express,Web,2.699
165,2466,1,0,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.609
165,2466,2,0,Blanco,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.789
165,2466,3,1,Blanco,Contado,Desgastado,Sin indicador,Normal,Call Center,2.609
165,2467,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.789
165,2467,2,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Normal,App,2.789
165,2467,3,1,Naranja,3 cuotas,Desgastado,Con indicador,Normal,Web,2.699
165,2468,1,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Normal,Call Center,2.609
165,2468,2,1,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.699
165,2468,3,0,Blanco,Contado,Impecable,Sin indicador,Normal,Web,2.609
165,2469,1,0,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,Call Center,2.699
165,2469,2,1,Amarillo,3 cuotas,Desgastado,Con indicador,Express,App,2.609
165,2469,3,0,Blanco,Contado,Impecable,Sin indicador,Express,Call Center,2.609
165,2470,1,0,Naranja,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.789
165,2470,2,0,Blanco,3 cuotas,Desgastado,Con indicador,Normal,App,2.609
165,2470,3,1,Blanco,Contado,Desgastado,Con indicador,Express,Call Center,2.609
165,2471,1,1,Naranja,Contado,Desgastado,Sin indicador,Express,Web,2.789
165,2471,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.699
165,2471,3,0,Amarillo,Contado,Desgastado,Sin indicador,Normal,Call Center,2.699
165,2472,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.699
165,2472,2,1,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,Web,2.609
165,2472,3,0,Blanco,3 cuotas,Impecable,Con indicador,Express,Call Center,2.609
165,2473,1,1,Amarillo,Contado,Desgastado,Con indicador,Express,Web,2.789
165,2473,2,0,Blanco,3 cuotas,Impecable,Con indicador,Día siguiente,Call Center,2.789
165,2473,3,0,Naranja,3 cuotas,Desgastado,Sin indicador,Día siguiente,Web,2.699
165,2474,1,0,Amarillo,Contado,Impecable,Sin indicador,Normal,Call Center,2.699
165,2474,2,1,Amarillo,3 cuotas,Impecable,Sin indicador,Express,App,2.609
165,2474,3,0,Naranja,Contado,Desgastado,Sin indicador,Express,Web,2.699
165,2475,1,1,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Web,2.609
165,2475,2,0,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.699
165,2475,3,0,Naranja,3 cuotas,Impecable,Con indicador,Express,App,2.789
166,2476,1,1,Amarillo,3 cuotas,Impecable,Sin indicador,Normal,App,2.789
166,2476,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.699
166,2476,3,0,Amarillo,Contado,Desgastado,Con indicador,Express,App,2.699
166,2477,1,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,App,2.789
166,2477,2,0,Naranja,Contado,Impecable,Con indicador,Express,App,2.609
166,2477,3,0,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,Web,2.609
166,2478,1,1,Naranja,Contado,Desgastado,Con indicador,Normal,App,2.609
166,2478,2,0,Naranja,Contado,Desgastado,Sin indicador,Normal,Web,2.789
166,2478,3,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Día siguiente,App,2.699
166,2479,1,0,Amarillo,Contado,Desgastado,Con indicador,Express,Call Center,2.609
166,2479,2,1,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.609
166,2479,3,0,Amarillo,3 cuotas,Impecable,Con indicador,Express,App,2.789
166,2480,1,0,Amarillo,Contado,Impecable,Sin indicador,Express,App,2.789
166,2480,2,0,Blanco,Contado,Impecable,Con indicador,Express,Call Center,2.609
166,2480,3,1,Naranja,3 cuotas,Desgastado,Con indicador,Normal,App,2.789
166,2481,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,Web,2.699
166,2481,2,1,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Web,2.789
166,2481,3,0,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,App,2.699
166,2482,1,0,Amarillo,Contado,Desgastado,Sin indicador,Express,App,2.699
166,2482,2,1,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.699
166,2482,3,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,App,2.699
166,2483,1,0,Naranja,3 cuotas,Desgastado,Sin indicador,Express,App,2.789
166,2483,2,1,Naranja,Contado,Impecable,Sin indicador,Normal,Call Center,2.699
166,2483,3,0,Blanco,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.609
166,2484,1,1,Naranja,Contado,Desgastado,Sin indicador,Normal,App,2.789
166,2484,2,0,Blanco,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.609
166,2484,3,0,Amarillo,Contado,Impecable,Sin indicador,Express,Call Center,2.609
166,2485,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Web,2.699
166,2485,2,1,Blanco,Contado,Desgastado,Con indicador,Express,Call Center,2.699
166,2485,3,0,Blanco,3 cuotas,Desgastado,Con indicador,Express,Call Center,2.699
166,2486,1,1,Naranja,Contado,Desgastado,Con indicador,Express,Web,2.699
166,2486,2,0,Amarillo,3 cuotas,Impecable,Sin indicador,Express,Call Center,2.609
166,2486,3,0,Blanco,Contado,Desgastado,Sin indicador,Normal,Call Center,2.789
166,2487,1,1,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.609
166,2487,2,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,Web,2.609
166,2487,3,0,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.609
166,2488,1,0,Blanco,Contado,Impecable,Con indicador,Día siguiente,App,2.699
166,2488,2,0,Blanco,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.789
166,2488,3,1,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Web,2.699
166,2489,1,0,Amarillo,Contado,Impecable,Sin indicador,Día siguiente,App,2.699
166,2489,2,1,Naranja,3 cuotas,Desgastado,Con indicador,Express,Call Center,2.789
166,2489,3,0,Amarillo,3 cuotas,Impecable,Con indicador,Express,Call Center,2.609
166,2490,1,1,Blanco,3 cuotas,Impecable,Con indicador,Express,Web,2.609
166,2490,2,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Normal,App,2.789
166,2490,3,0,Blanco,Contado,Impecable,Sin indicador,Express,Call Center,2.699
167,2491,1,1,Naranja,Contado,Impecable,Con indicador,Normal,Web,2.699
167,2491,2,0,Naranja,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.699
167,2491,3,0,Blanco,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.789
167,2492,1,1,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,Web,2.609
167,2492,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,App,2.699
167,2492,3,0,Amarillo,Contado,Desgastado,Con indicador,Express,App,2.699
167,2493,1,1,Naranja,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.699
167,2493,2,0,Naranja,3 cuotas,Desgastado,Sin indicador,Express,App,2.789
167,2493,3,0,Naranja,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.609
167,2494,1,1,Amarillo,Contado,Impecable,Con indicador,Normal,Call Center,2.609
167,2494,2,0,Amarillo,3 cuotas,Impecable,Con indicador,Express,App,2.789
167,2494,3,0,Naranja,3 cuotas,Desgastado,Sin indicador,Normal,Web,2.789
167,2495,1,0,Naranja,3 cuotas,Impecable,Con indicador,Normal,App,2.609
167,2495,2,0,Blanco,3 cuotas,Impecable,Con indicador,Express,Call Center,2.699
167,2495,3,1,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,Call Center,2.789
167,2496,1,0,Amarillo,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.609
167,2496,2,0,Naranja,3 cuotas,Impecable,Con indicador,Express,App,2.789
167,2496,3,1,Naranja,Contado,Desgastado,Con indicador,Express,Web,2.699
167,2497,1,1,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Call Center,2.789
167,2497,2,0,Blanco,Contado,Desgastado,Sin indicador,Express,Web,2.789
167,2497,3,0,Naranja,3 cuotas,Desgastado,Con indicador,Express,Call Center,2.699
167,2498,1,1,Naranja,3 cuotas,Impecable,Sin indicador,Express,Web,2.789
167,2498,2,0,Amarillo,Contado,Desgastado,Sin indicador,Express,Call Center,2.699
167,2498,3,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.699
167,2499,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,App,2.699
167,2499,2,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.699
167,2499,3,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,App,2.789
167,2500,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Normal,Web,2.609
167,2500,2,1,Naranja,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.789
167,2500,3,0,Naranja,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.789
167,2501,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Web,2.699
167,2501,2,0,Naranja,Contado,Impecable,Sin indicador,Normal,App,2.699
167,2501,3,1,Naranja,3 cuotas,Desgastado,Sin indicador,Express,Web,2.789
167,2502,1,1,Naranja,3 cuotas,Impecable,Con indicador,Normal,Web,2.699
167,2502,2,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.789
167,2502,3,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,App,2.699
167,2503,1,0,Naranja,Contado,Desgastado,Sin indicador,Express,Web,2.699
167,2503,2,0,Naranja,Contado,Impecable,Sin indicador,Normal,Call Center,2.699
167,2503,3,1,Naranja,3 cuotas,Impecable,Con indicador,Normal,Call Center,2.699
167,2504,1,1,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.789
167,2504,2,0,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Web,2.699
167,2504,3,0,Naranja,Contado,Desgastado,Con indicador,Día siguiente,App,2.699
167,2505,1,1,Amarillo,3 cuotas,Impecable,Con indicador,Express,Web,2.609
167,2505,2,0,Amarillo,3 cuotas,Impecable,Sin indicador,Día siguiente,Call Center,2.699
167,2505,3,0,Naranja,3 cuotas,Desgastado,Sin indicador,Día siguiente,Web,2.699
168,2506,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.699
168,2506,2,1,Amarillo,Contado,Impecable,Sin indicador,Express,Call Center,2.609
168,2506,3,0,Naranja,3 cuotas,Desgastado,Sin indicador,Normal,Web,2.789
168,2507,1,0,Naranja,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.789
168,2507,2,1,Naranja,3 cuotas,Impecable,Sin indicador,Express,Call Center,2.609
168,2507,3,0,Naranja,Contado,Desgastado,Sin indicador,Normal,Call Center,2.609
168,2508,1,0,Naranja,Contado,Impecable,Sin indicador,Día siguiente,App,2.699
168,2508,2,0,Blanco,3 cuotas,Impecable,Con indicador,Express,Web,2.609
168,2508,3,1,Amarillo,3 cuotas,Impecable,Sin indicador,Express,App,2.609
168,2509,1,0,Blanco,Contado,Impecable,Sin indicador,Express,App,2.609
168,2509,2,1,Blanco,Contado,Desgastado,Sin indicador,Express,Call Center,2.609
168,2509,3,0,Blanco,Contado,Impecable,Sin indicador,Express,Web,2.789
168,2510,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,Web,2.609
168,2510,2,1,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,Web,2.609
168,2510,3,0,Blanco,3 cuotas,Impecable,Con indicador,Express,Call Center,2.609
168,2511,1,1,Blanco,Contado,Desgastado,Con indicador,Normal,App,2.609
168,2511,2,0,Amarillo,3 cuotas,Impecable,Sin indicador,Express,Call Center,2.699
168,2511,3,0,Blanco,3 cuotas,Impecable,Con indicador,Express,Web,2.789
168,2512,1,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,Call Center,2.789
168,2512,2,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.609
168,2512,3,0,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.609
168,2513,1,0,Amarillo,3 cuotas,Impecable,Sin indicador,Día siguiente,Call Center,2.699
168,2513,2,0,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,Web,2.789
168,2513,3,1,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.609
168,2514,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Día siguiente,Call Center,2.609
168,2514,2,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,App,2.699
168,2514,3,1,Amarillo,3 cuotas,Impecable,Con indicador,Día siguiente,Call Center,2.699
168,2515,1,0,Amarillo,Contado,Impecable,Sin indicador,Express,App,2.699
168,2515,2,1,Naranja,3 cuotas,Desgastado,Con indicador,Express,Web,2.699
168,2515,3,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,Web,2.789
168,2516,1,0,Naranja,Contado,Impecable,Con indicador,Día siguiente,App,2.699
168,2516,2,1,Amarillo,Contado,Desgastado,Con indicador,Normal,Call Center,2.699
168,2516,3,0,Naranja,3 cuotas,Desgastado,Con indicador,Express,Web,2.789
168,2517,1,0,Blanco,3 cuotas,Impecable,Sin indicador,Express,App,2.609
168,2517,2,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.609
168,2517,3,1,Amarillo,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.789
168,2518,1,0,Amarillo,Contado,Impecable,Sin indicador,Express,App,2.609
168,2518,2,1,Blanco,3 cuotas,Impecable,Con indicador,Normal,Web,2.699
168,2518,3,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Web,2.609
168,2519,1,0,Naranja,3 cuotas,Desgastado,Sin indicador,Día siguiente,Web,2.609
168,2519,2,0,Amarillo,3 cuotas,Desgastado,Con indicador,Día siguiente,Call Center,2.609
168,2519,3,1,Blanco,3 cuotas,Impecable,Con indicador,Día siguiente,Web,2.609
168,2520,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.609
168,2520,2,1,Naranja,Contado,Desgastado,Con indicador,Express,Web,2.699
168,2520,3,0,Amarillo,3 cuotas,Impecable,Con indicador,Normal,App,2.789
169,2521,1,0,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.699
169,2521,2,0,Blanco,3 cuotas,Impecable,Sin indicador,Express,Web,2.699
169,2521,3,1,Naranja,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.699
169,2522,1,1,Amarillo,3 cuotas,Impecable,Sin indicador,Express,App,2.609
169,2522,2,0,Amarillo,3 cuotas,Impecable,Con indicador,Express,Web,2.609
169,2522,3,0,Amarillo,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.699
169,2523,1,0,Blanco,Contado,Desgastado,Con indicador,Express,Call Center,2.699
169,2523,2,1,Naranja,3 cuotas,Desgastado,Con indicador,Normal,Web,2.699
169,2523,3,0,Amarillo,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.609
169,2524,1,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Express,App,2.789
169,2524,2,0,Naranja,Contado,Impecable,Con indicador,Normal,Web,2.789
169,2524,3,1,Naranja,3 cuotas,Impecable,Sin indicador,Express,Web,2.699
169,2525,1,1,Naranja,3 cuotas,Impecable,Con indicador,Express,App,2.609
169,2525,2,0,Blanco,Contado,Impecable,Sin indicador,Express,Call Center,2.699
169,2525,3,0,Amarillo,Contado,Impecable,Sin indicador,Normal,App,2.789
169,2526,1,0,Naranja,Contado,Impecable,Con indicador,Día siguiente,App,2.609
169,2526,2,1,Amarillo,3 cuotas,Desgastado,Sin indicador,Día siguiente,App,2.789
169,2526,3,0,Blanco,Contado,Desgastado,Sin indicador,Express,Web,2.699
169,2527,1,0,Blanco,Contado,Impecable,Sin indicador,Express,Web,2.789
169,2527,2,0,Naranja,Contado,Desgastado,Con indicador,Express,Call Center,2.789
169,2527,3,1,Naranja,Contado,Impecable,Con indicador,Normal,Call Center,2.699
169,2528,1,0,Naranja,3 cuotas,Desgastado,Con indicador,Express,Web,2.699
169,2528,2,1,Amarillo,Contado,Desgastado,Con indicador,Normal,App,2.699
169,2528,3,0,Naranja,Contado,Impecable,Sin indicador,Normal,App,2.609
169,2529,1,1,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.609
169,2529,2,0,Naranja,3 cuotas,Impecable,Sin indicador,Normal,Web,2.609
169,2529,3,0,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,App,2.609
169,2530,1,0,Amarillo,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.789
169,2530,2,0,Blanco,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.609
169,2530,3,1,Amarillo,3 cuotas,Impecable,Sin indicador,Normal,App,2.609
169,2531,1,0,Naranja,3 cuotas,Desgastado,Con indicador,Normal,App,2.699
169,2531,2,1,Naranja,Contado,Desgastado,Con indicador,Express,Web,2.609
169,2531,3,0,Blanco,3 cuotas,Desgastado,Con indicador,Normal,Web,2.609
169,2532,1,1,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Web,2.609
169,2532,2,0,Amarillo,Contado,Impecable,Sin indicador,Express,App,2.699
169,2532,3,0,Amarillo,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.609
169,2533,1,0,Blanco,3 cuotas,Desgastado,Con indicador,Express,App,2.699
169,2533,2,1,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,App,2.699
169,2533,3,0,Amarillo,3 cuotas,Desgastado,Con indicador,Normal,Web,2.609
169,2534,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.699
169,2534,2,1,Naranja,Contado,Desgastado,Sin indicador,Normal,Web,2.789
169,2534,3,0,Naranja,3 cuotas,Desgastado,Con indicador,Normal,Web,2.789
169,2535,1,1,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Web,2.699
169,2535,2,0,Naranja,3 cuotas,Impecable,Con indicador,Día siguiente,Call Center,2.609
169,2535,3,0,Naranja,3 cuotas,Impecable,Con indicador,Normal,App,2.609
170,2536,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,App,2.609
170,2536,2,0,Amarillo,3 cuotas,Impecable,Con indicador,Normal,Call Center,2.789
170,2536,3,1,Naranja,Contado,Desgastado,Con indicador,Normal,Web,2.699
170,2537,1,0,Naranja,3 cuotas,Impecable,Sin indicador,Express,Web,2.699
170,2537,2,0,Naranja,Contado,Impecable,Con indicador,Express,Web,2.699
170,2537,3,1,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.609
170,2538,1,0,Blanco,Contado,Desgastado,Con indicador,Día siguiente,Web,2.789
170,2538,2,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,App,2.699
170,2538,3,1,Naranja,3 cuotas,Desgastado,Con indicador,Normal,Web,2.699
170,2539,1,1,Blanco,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.699
170,2539,2,0,Amarillo,Contado,Desgastado,Sin indicador,Normal,Call Center,2.609
170,2539,3,0,Amarillo,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.699
170,2540,1,0,Blanco,Contado,Impecable,Sin indicador,Día siguiente,App,2.609
170,2540,2,0,Naranja,3 cuotas,Desgastado,Con indicador,Express,Web,2.699
170,2540,3,1,Naranja,Contado,Desgastado,Con indicador,Día siguiente,App,2.699
170,2541,1,1,Naranja,3 cuotas,Impecable,Con indicador,Día siguiente,Web,2.699
170,2541,2,0,Naranja,3 cuotas,Desgastado,Sin indicador,Express,Web,2.789
170,2541,3,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.699
170,2542,1,0,Naranja,3 cuotas,Desgastado,Con indicador,Express,Web,2.789
170,2542,2,1,Naranja,Contado,Desgastado,Con indicador,Express,Web,2.699
170,2542,3,0,Blanco,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.789
170,2543,1,0,Amarillo,Contado,Desgastado,Sin indicador,Normal,Web,2.609
170,2543,2,1,Naranja,Contado,Desgastado,Con indicador,Normal,Call Center,2.789
170,2543,3,0,Naranja,Contado,Impecable,Con indicador,Día siguiente,Web,2.609
170,2544,1,1,Blanco,Contado,Impecable,Sin indicador,Express,Call Center,2.699
170,2544,2,0,Naranja,Contado,Impecable,Sin indicador,Día siguiente,Call Center,2.609
170,2544,3,0,Blanco,3 cuotas,Impecable,Sin indicador,Normal,Call Center,2.699
170,2545,1,1,Amarillo,3 cuotas,Desgastado,Sin indicador,Normal,App,2.609
170,2545,2,0,Blanco,Contado,Desgastado,Con indicador,Express,Call Center,2.789
170,2545,3,0,Amarillo,Contado,Impecable,Con indicador,Día siguiente,Call Center,2.609
170,2546,1,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,App,2.699
170,2546,2,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Call Center,2.789
170,2546,3,1,Amarillo,3 cuotas,Impecable,Sin indicador,Día siguiente,Web,2.789
170,2547,1,0,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,Web,2.699
170,2547,2,0,Naranja,Contado,Impecable,Con indicador,Normal,Call Center,2.699
170,2547,3,1,Naranja,3 cuotas,Impecable,Con indicador,Normal,Web,2.699
170,2548,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,Web,2.789
170,2548,2,1,Amarillo,Contado,Impecable,Con indicador,Normal,Web,2.609
170,2548,3,0,Naranja,Contado,Desgastado,Con indicador,Express,App,2.789
170,2549,1,1,Naranja,3 cuotas,Desgastado,Sin indicador,Express,Web,2.699
170,2549,2,0,Blanco,3 cuotas,Impecable,Con indicador,Normal,Web,2.699
170,2549,3,0,Blanco,Contado,Desgastado,Sin indicador,Express,Web,2.609
170,2550,1,0,Naranja,3 cuotas,Desgastado,Con indicador,Día siguiente,App,2.789
170,2550,2,1,Naranja,Contado,Desgastado,Con indicador,Express,Web,2.609
170,2550,3,0,Amarillo,3 cuotas,Desgastado,Sin indicador,Normal,Web,2.609
171,2551,1,0,Blanco,3 cuotas,Desgastado,Sin indicador,Día siguiente,Call Center,2.609
171,2551,2,0,Naranja,Contado,Desgastado,Con indicador,Express,App,2.789
171,2551,3,1,Blanco,Contado,Impecable,Sin indicador,Express,Web,2.789
171,2552,1,0,Blanco,Contado,Desgastado,Sin indicador,Día siguiente,Web,2.609
171,2552,2,0,Blanco,3 cuotas,Desgastado,Sin indicador,Express,Web,2.609
171,2552,3,1,Naranja,3 cuotas,Desgastado,Sin indicador,Express,App,2.609
171,2553,1,1,Blanco,Contado,Impecable,Sin indicador,Normal,Web,2.609
171,2553,2,0,Amarillo,Contado,Desgastado,Sin indicador,Express,Call Center,2.699
171,2553,3,0,Blanco,3 cuotas,Impecable,Con indicador,Normal,Web,2.789
171,2554,1,1,Amarillo,Contado,Desgastado,Con indicador,Día siguiente,App,2.789
171,2554,2,0,Blanco,Contado,Desgastado,Con indicador,Express,Call Center,2.609
171,2554,3,0,Blanco,3 cuotas,Impecable,Con indicador,Normal,Web,2.699
171,2555,1,0,Blanco,3 cuotas,Impecable,Con indicador,Día siguiente,Call Center,2.699
171,2555,2,1,Naranja,Contado,Impecable,Con indicador,Express,App,2.609
171,2555,3,0,Naranja,3 cuotas,Impecable,Con indicador,Día siguiente,App,2.699
